1
679
1 40 0 0 0 3 4 0 0 0 2 40 0 66 0
1 40 0 0 0 3 6 0 0 0 2 40 0 66 0
1 40 0 0 0 3 11 11 0 0 2 40 0 66 0
1 40 0 0 0 3 11 13 0 0 2 40 0 66 0
1 40 0 0 0 3 11 14 0 0 2 40 0 66 0
1 40 0 0 0 3 12 1 0 0 2 40 0 66 0
1 40 0 0 0 3 12 2 0 0 2 40 0 66 0
1 40 0 0 0 3 12 8 0 0 2 40 0 66 0
1 40 0 0 0 3 12 9 0 0 2 40 0 66 0
1 41 0 0 0 3 11 6 0 0 2 41 0 67 0
1 42 0 0 0 3 2 35 0 0 2 42 1 69 0
1 42 0 0 0 3 2 37 0 0 2 42 1 69 0
1 42 0 0 0 3 2 39 0 0 2 42 1 69 0
1 42 0 0 0 3 2 44 0 0 2 42 1 69 0
1 42 0 0 0 3 2 45 0 0 2 42 1 69 0
1 42 0 0 0 3 2 46 0 0 2 42 1 69 0
1 42 0 0 0 3 11 1 0 0 2 42 1 69 0
1 42 0 0 0 3 11 2 0 0 2 42 1 69 0
1 42 0 0 0 3 11 3 0 0 2 42 1 69 0
1 42 0 0 0 3 11 4 0 0 2 42 1 69 0
1 42 0 0 0 3 11 5 0 0 2 42 1 69 0
1 42 0 0 0 3 11 6 0 0 2 42 0 68 0
1 43 0 0 0 3 2 36 0 0 2 43 0 70 0
1 43 0 0 0 3 3 0 0 0 2 43 0 70 0
1 43 0 0 0 3 4 0 0 0 2 43 0 70 0
1 43 0 0 0 3 6 0 0 0 2 43 0 70 0
1 43 0 0 0 3 11 11 0 0 2 43 0 70 0
1 43 0 0 0 3 11 13 0 0 2 43 0 70 0
1 43 0 0 0 3 11 14 0 0 2 43 0 70 0
1 43 0 0 0 3 12 1 0 0 2 43 0 70 0
1 43 0 0 0 3 12 2 0 0 2 43 0 70 0
1 43 0 0 0 3 12 8 0 0 2 43 0 70 0
1 43 0 0 0 3 12 9 0 0 2 43 0 70 0
1 44 0 0 0 3 11 7 0 0 2 44 0 71 0
1 45 0 0 0 3 2 35 0 0 2 45 1 73 0
1 45 0 0 0 3 2 37 0 0 2 45 1 73 0
1 45 0 0 0 3 2 39 0 0 2 45 1 73 0
1 45 0 0 0 3 2 44 0 0 2 45 1 73 0
1 45 0 0 0 3 2 45 0 0 2 45 1 73 0
1 45 0 0 0 3 2 46 0 0 2 45 1 73 0
1 45 0 0 0 3 11 1 0 0 2 45 1 73 0
1 45 0 0 0 3 11 2 0 0 2 45 1 73 0
1 45 0 0 0 3 11 3 0 0 2 45 1 73 0
1 45 0 0 0 3 11 4 0 0 2 45 1 73 0
1 45 0 0 0 3 11 5 0 0 2 45 1 73 0
1 45 0 0 0 3 11 6 0 0 2 45 1 73 0
1 45 0 0 0 3 11 7 0 0 2 45 0 72 0
1 46 0 0 0 3 2 36 0 0 2 46 0 74 0
1 46 0 0 0 3 3 0 0 0 2 46 0 74 0
1 46 0 0 0 3 4 0 0 0 2 46 0 74 0
1 46 0 0 0 3 6 0 0 0 2 46 0 74 0
1 46 0 0 0 3 11 11 0 0 2 46 0 74 0
1 46 0 0 0 3 11 13 0 0 2 46 0 74 0
1 46 0 0 0 3 11 14 0 0 2 46 0 74 0
1 46 0 0 0 3 12 1 0 0 2 46 0 74 0
1 46 0 0 0 3 12 2 0 0 2 46 0 74 0
1 46 0 0 0 3 12 8 0 0 2 46 0 74 0
1 46 0 0 0 3 12 9 0 0 2 46 0 74 0
1 47 0 0 0 3 11 8 0 0 2 47 0 75 0
1 48 0 0 0 3 2 35 0 0 2 48 1 77 0
1 48 0 0 0 3 2 37 0 0 2 48 1 77 0
1 48 0 0 0 3 2 39 0 0 2 48 1 77 0
1 48 0 0 0 3 2 44 0 0 2 48 1 77 0
1 48 0 0 0 3 2 45 0 0 2 48 1 77 0
1 48 0 0 0 3 2 46 0 0 2 48 1 77 0
1 48 0 0 0 3 11 1 0 0 2 48 1 77 0
1 48 0 0 0 3 11 2 0 0 2 48 1 77 0
1 48 0 0 0 3 11 3 0 0 2 48 1 77 0
1 48 0 0 0 3 11 4 0 0 2 48 1 77 0
1 48 0 0 0 3 11 5 0 0 2 48 1 77 0
1 48 0 0 0 3 11 6 0 0 2 48 1 77 0
1 48 0 0 0 3 11 7 0 0 2 48 1 77 0
1 48 0 0 0 3 11 8 0 0 2 48 0 76 0
1 49 0 0 0 3 2 36 0 0 2 49 0 78 0
1 49 0 0 0 3 3 0 0 0 2 49 0 78 0
1 49 0 0 0 3 4 0 0 0 2 49 0 78 0
1 49 0 0 0 3 6 0 0 0 2 49 0 78 0
1 49 0 0 0 3 11 11 0 0 2 49 0 78 0
1 49 0 0 0 3 11 13 0 0 2 49 0 78 0
1 49 0 0 0 3 11 14 0 0 2 49 0 78 0
1 49 0 0 0 3 12 1 0 0 2 49 0 78 0
1 49 0 0 0 3 12 2 0 0 2 49 0 78 0
1 49 0 0 0 3 12 8 0 0 2 49 0 78 0
1 49 0 0 0 3 12 9 0 0 2 49 0 78 0
1 50 0 0 0 3 11 9 0 0 2 50 0 79 0
1 51 0 0 0 3 2 35 0 0 2 51 1 81 0
1 51 0 0 0 3 2 37 0 0 2 51 1 81 0
1 51 0 0 0 3 2 39 0 0 2 51 1 81 0
1 51 0 0 0 3 2 44 0 0 2 51 1 81 0
1 51 0 0 0 3 2 45 0 0 2 51 1 81 0
1 51 0 0 0 3 2 46 0 0 2 51 1 81 0
1 51 0 0 0 3 11 1 0 0 2 51 1 81 0
1 51 0 0 0 3 11 2 0 0 2 51 1 81 0
1 51 0 0 0 3 11 3 0 0 2 51 1 81 0
1 51 0 0 0 3 11 4 0 0 2 51 1 81 0
1 51 0 0 0 3 11 5 0 0 2 51 1 81 0
1 51 0 0 0 3 11 6 0 0 2 51 1 81 0
1 51 0 0 0 3 11 7 0 0 2 51 1 81 0
1 51 0 0 0 3 11 8 0 0 2 51 1 81 0
1 51 0 0 0 3 11 9 0 0 2 51 0 80 0
1 52 0 0 0 3 2 36 0 0 2 52 0 82 0
1 52 0 0 0 3 3 0 0 0 2 52 0 82 0
1 52 0 0 0 3 4 0 0 0 2 52 0 82 0
1 52 0 0 0 3 6 0 0 0 2 52 0 82 0
1 52 0 0 0 3 11 11 0 0 2 52 0 82 0
1 52 0 0 0 3 11 13 0 0 2 52 0 82 0
1 52 0 0 0 3 11 14 0 0 2 52 0 82 0
1 52 0 0 0 3 12 1 0 0 2 52 0 82 0
1 52 0 0 0 3 12 2 0 0 2 52 0 82 0
1 52 0 0 0 3 12 8 0 0 2 52 0 82 0
1 52 0 0 0 3 12 9 0 0 2 52 0 82 0
1 53 0 0 0 3 11 10 0 0 2 53 0 83 0
1 54 0 0 0 3 2 35 0 0 2 54 1 85 0
1 54 0 0 0 3 2 37 0 0 2 54 1 85 0
1 54 0 0 0 3 2 39 0 0 2 54 1 85 0
1 54 0 0 0 3 2 44 0 0 2 54 1 85 0
1 54 0 0 0 3 2 45 0 0 2 54 1 85 0
1 54 0 0 0 3 2 46 0 0 2 54 1 85 0
1 54 0 0 0 3 11 1 0 0 2 54 1 85 0
1 54 0 0 0 3 11 2 0 0 2 54 1 85 0
1 54 0 0 0 3 11 3 0 0 2 54 1 85 0
1 54 0 0 0 3 11 4 0 0 2 54 1 85 0
1 54 0 0 0 3 11 5 0 0 2 54 1 85 0
1 54 0 0 0 3 11 6 0 0 2 54 1 85 0
1 54 0 0 0 3 11 7 0 0 2 54 1 85 0
1 54 0 0 0 3 11 8 0 0 2 54 1 85 0
1 54 0 0 0 3 11 9 0 0 2 54 1 85 0
1 54 0 0 0 3 11 10 0 0 2 54 0 84 0
1 55 0 0 0 3 2 36 0 0 2 55 0 86 0
1 55 0 0 0 3 3 0 0 0 2 55 0 86 0
1 55 0 0 0 3 4 0 0 0 2 55 0 86 0
1 55 0 0 0 3 6 0 0 0 2 55 0 86 0
1 55 0 0 0 3 11 11 0 0 2 55 0 86 0
1 55 0 0 0 3 11 13 0 0 2 55 0 86 0
1 55 0 0 0 3 11 14 0 0 2 55 0 86 0
1 55 0 0 0 3 12 1 0 0 2 55 0 86 0
1 55 0 0 0 3 12 2 0 0 2 55 0 86 0
1 55 0 0 0 3 12 8 0 0 2 55 0 86 0
1 55 0 0 0 3 12 9 0 0 2 55 0 86 0
1 56 0 0 0 3 11 11 0 0 2 56 0 87 0
1 57 0 0 0 3 2 35 0 0 2 57 1 89 0
1 57 0 0 0 3 2 37 0 0 2 57 1 89 0
1 57 0 0 0 3 2 39 0 0 2 57 1 89 0
1 57 0 0 0 3 2 44 0 0 2 57 1 89 0
1 57 0 0 0 3 2 45 0 0 2 57 1 89 0
1 57 0 0 0 3 2 46 0 0 2 57 1 89 0
1 57 0 0 0 3 11 1 0 0 2 57 1 89 0
1 57 0 0 0 3 11 2 0 0 2 57 1 89 0
1 57 0 0 0 3 11 3 0 0 2 57 1 89 0
1 57 0 0 0 3 11 4 0 0 2 57 1 89 0
1 57 0 0 0 3 11 5 0 0 2 57 1 89 0
1 57 0 0 0 3 11 6 0 0 2 57 1 89 0
1 57 0 0 0 3 11 7 0 0 2 57 1 89 0
1 57 0 0 0 3 11 8 0 0 2 57 1 89 0
1 57 0 0 0 3 11 9 0 0 2 57 1 89 0
1 57 0 0 0 3 11 10 0 0 2 57 1 89 0
1 57 0 0 0 3 11 11 0 0 2 57 0 88 0
1 58 0 0 0 3 2 36 0 0 2 58 0 90 0
1 58 0 0 0 3 3 0 0 0 2 58 0 90 0
1 58 0 0 0 3 4 0 0 0 2 58 0 90 0
1 58 0 0 0 3 6 0 0 0 2 58 0 90 0
1 58 0 0 0 3 11 11 0 0 2 58 0 90 0
1 58 0 0 0 3 11 13 0 0 2 58 0 90 0
1 58 0 0 0 3 11 14 0 0 2 58 0 90 0
1 58 0 0 0 3 12 1 0 0 2 58 0 90 0
1 58 0 0 0 3 12 2 0 0 2 58 0 90 0
1 58 0 0 0 3 12 8 0 0 2 58 0 90 0
1 58 0 0 0 3 12 9 0 0 2 58 0 90 0
1 59 0 0 0 3 11 12 0 0 2 59 0 91 0
1 60 0 0 0 3 2 35 0 0 2 60 1 93 0
1 60 0 0 0 3 2 37 0 0 2 60 1 93 0
1 60 0 0 0 3 2 39 0 0 2 60 1 93 0
1 60 0 0 0 3 2 44 0 0 2 60 1 93 0
1 60 0 0 0 3 2 45 0 0 2 60 1 93 0
1 60 0 0 0 3 2 46 0 0 2 60 1 93 0
1 60 0 0 0 3 11 1 0 0 2 60 1 93 0
1 60 0 0 0 3 11 2 0 0 2 60 1 93 0
1 60 0 0 0 3 11 3 0 0 2 60 1 93 0
1 60 0 0 0 3 11 4 0 0 2 60 1 93 0
1 60 0 0 0 3 11 5 0 0 2 60 1 93 0
1 60 0 0 0 3 11 6 0 0 2 60 1 93 0
1 60 0 0 0 3 11 7 0 0 2 60 1 93 0
1 60 0 0 0 3 11 8 0 0 2 60 1 93 0
1 60 0 0 0 3 11 9 0 0 2 60 1 93 0
1 60 0 0 0 3 11 10 0 0 2 60 1 93 0
1 60 0 0 0 3 11 11 0 0 2 60 1 93 0
1 60 0 0 0 3 11 12 0 0 2 60 0 92 0
1 61 0 0 0 3 2 36 0 0 2 61 4 98 0
1 61 0 0 0 3 3 0 0 0 2 61 4 98 0
1 61 0 0 0 3 4 0 0 0 2 61 4 98 0
1 61 0 0 0 3 6 0 0 0 2 61 4 98 0
1 61 0 0 0 3 11 11 0 0 2 61 1 95 0
1 61 0 0 0 3 11 13 0 0 2 61 0 94 0
1 61 0 0 0 3 11 14 0 0 2 61 2 96 0
1 61 0 0 0 3 12 1 0 0 2 61 4 98 0
1 61 0 0 0 3 12 2 0 0 2 61 4 98 0
1 61 0 0 0 3 12 8 0 0 2 61 4 98 0
1 61 0 0 0 3 12 9 0 0 2 61 3 97 0
1 62 0 0 0 3 2 36 0 0 2 62 6 105 0
1 62 0 0 0 3 3 0 0 0 2 62 0 99 0
1 62 0 0 0 3 4 0 0 0 2 62 1 100 0
1 62 0 0 0 3 6 0 0 0 2 62 5 104 0
1 62 0 0 0 3 12 1 0 0 2 62 3 102 0
1 62 0 0 0 3 12 2 0 0 2 62 2 101 0
1 62 0 0 0 3 12 8 0 0 2 62 4 103 0
1 63 0 0 0 3 2 38 0 0 2 63 0 106 0
1 64 0 0 0 3 2 35 0 0 2 64 1 108 0
1 64 0 0 0 3 2 37 0 0 2 64 1 108 0
1 64 0 0 0 3 2 38 0 0 2 64 0 107 0
1 64 0 0 0 3 2 39 0 0 2 64 1 108 0
1 64 0 0 0 3 2 44 0 0 2 64 1 108 0
1 64 0 0 0 3 2 45 0 0 2 64 1 108 0
1 64 0 0 0 3 2 46 0 0 2 64 1 108 0
1 64 0 0 0 3 11 1 0 0 2 64 1 108 0
1 64 0 0 0 3 11 2 0 0 2 64 1 108 0
1 64 0 0 0 3 11 3 0 0 2 64 1 108 0
1 64 0 0 0 3 11 4 0 0 2 64 1 108 0
1 64 0 0 0 3 11 5 0 0 2 64 1 108 0
1 64 0 0 0 3 11 6 0 0 2 64 1 108 0
1 64 0 0 0 3 11 7 0 0 2 64 1 108 0
1 64 0 0 0 3 11 8 0 0 2 64 1 108 0
1 64 0 0 0 3 11 9 0 0 2 64 1 108 0
1 64 0 0 0 3 11 10 0 0 2 64 1 108 0
1 64 0 0 0 3 11 11 0 0 2 64 1 108 0
1 64 0 0 0 3 11 12 0 0 2 64 1 108 0
1 64 0 0 0 3 11 14 0 0 2 64 1 108 0
1 65 0 0 0 3 2 36 0 0 2 65 1 110 0
1 65 0 0 0 3 12 11 0 0 2 65 0 109 0
1 66 0 0 0 3 2 35 0 0 2 66 1 112 0
1 66 0 0 0 3 2 37 0 0 2 66 1 112 0
1 66 0 0 0 3 2 39 0 0 2 66 1 112 0
1 66 0 0 0 3 2 44 0 0 2 66 1 112 0
1 66 0 0 0 3 2 45 0 0 2 66 1 112 0
1 66 0 0 0 3 2 46 0 0 2 66 1 112 0
1 66 0 0 0 3 11 1 0 0 2 66 1 112 0
1 66 0 0 0 3 11 2 0 0 2 66 1 112 0
1 66 0 0 0 3 11 3 0 0 2 66 1 112 0
1 66 0 0 0 3 11 4 0 0 2 66 1 112 0
1 66 0 0 0 3 11 5 0 0 2 66 1 112 0
1 66 0 0 0 3 11 6 0 0 2 66 1 112 0
1 66 0 0 0 3 11 7 0 0 2 66 1 112 0
1 66 0 0 0 3 11 8 0 0 2 66 1 112 0
1 66 0 0 0 3 11 9 0 0 2 66 1 112 0
1 66 0 0 0 3 11 10 0 0 2 66 1 112 0
1 66 0 0 0 3 11 11 0 0 2 66 1 112 0
1 66 0 0 0 3 11 12 0 0 2 66 1 112 0
1 66 0 0 0 3 11 14 0 0 2 66 0 111 0
1 67 0 0 0 3 2 36 0 0 2 67 0 113 0
1 68 0 0 0 3 12 4 0 0 2 68 0 114 0
1 68 0 0 0 3 12 5 0 0 2 68 0 114 0
1 69 0 0 0 3 12 4 0 0 2 69 0 115 0
1 69 0 0 0 3 12 5 0 0 2 69 1 116 0
1 70 0 0 0 3 2 44 0 0 2 70 0 117 0
1 71 0 0 0 3 2 44 0 0 2 71 0 118 0
1 71 0 0 0 3 2 45 0 0 2 71 1 119 0
1 72 0 0 0 3 2 36 0 0 2 72 0 120 0
1 72 0 0 0 3 3 0 0 0 2 72 0 120 0
1 72 0 0 0 3 4 0 0 0 2 72 0 120 0
1 72 0 0 0 3 6 0 0 0 2 72 0 120 0
1 72 0 0 0 3 11 11 0 0 2 72 0 120 0
1 72 0 0 0 3 11 13 0 0 2 72 0 120 0
1 72 0 0 0 3 11 14 0 0 2 72 0 120 0
1 72 0 0 0 3 12 1 0 0 2 72 0 120 0
1 72 0 0 0 3 12 2 0 0 2 72 0 120 0
1 72 0 0 0 3 12 8 0 0 2 72 0 120 0
1 72 0 0 0 3 12 9 0 0 2 72 0 120 0
1 73 0 0 0 3 2 34 0 0 2 73 2 123 0
1 73 0 0 0 3 2 36 0 0 2 73 3 124 0
